parent_document_id,document_id,HaveSeenImages,accumulated_accuracy,all_accumulated_accuracy,anRepeatedItem,browser,browser_version,codeversion,condition,correct,correct_appear1,correct_appear2,correct_response,correct_response_key,current_assignmentTypesWithinList,designversion,failed_audio,failed_images,failed_video,fullscreen,height,id,id_picName,internal_node_id,is_changedfullscreen,is_chosenFinal,is_currentObjAppear1,is_finished,is_old,is_studied_appear0_initial,is_studied_appear1_initial,is_studied_appear2_initial,is_tested_appear0_initial,is_tested_appear1_initial,is_tested_appear2_initial,listNum_appear0_initial,listNum_appear1_initial,listNum_appear2_initial,listNum_infinalOrder,listNum_pickedFrom,microphone,mobile,num_CurrObjAppear,os,presPos_digit,question_order,recognition_correct,response,responsesum,rt,session_id,stimulus,stimulusConditionName_nPlusOneTrial,stimulusConditions,stimulus_id,studyPos_appear0_initial,studyPos_appear1_initial,studyPos_appear2_initial,study_id,subject_id,success,sum_currList,task,testPos_appear0_initial,testPos_appear1_initial,testPos_appear2_initial,testPos_final,time_elapsed,timeout,timepassed_mins,timestamp,trial_index,trial_type,type_code_studiedCurr,type_code_testiedCurr,type_code_testiedNext,type_comment,vsync_rate,webaudio,webcam,width
67c1a72590fcbf99458bb1f2,5CkTy4Act8veUE3nls2E,No,,0.7196969696969697,False,,,2.3,r,,,,,,T_nontarget,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (2060).jpg,0.0-8.0-2.0-0.8,0,False,True,1,,True,True,False,False,False,False,4,4,0,,0,,,1,,,,,,,,68177c13d1b52bcaa1789b37,images/1 (2060).jpg,A,A,,9,9,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initial_study,0,0,0,0,600740,,10.12,2025-05-04 15:30:36.395000+00:00,243,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1280
67c1a72590fcbf99458bb1f2,5DWV4Kcyf3xMEKgHbV1m,No,0.84,0.7196969696969697,False,,,2.3,r,True,True,,,j,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (841).jpg,0.0-8.0-10.0-0.24,0,False,True,1,False,True,True,False,True,True,False,4,4,False,,0,,,1,,,,1,j,,1030,68177c13d1b52bcaa1789b37,images/1 (841).jpg,B,B,,27,27,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initialTest_response,25,25,0,0,710968,,11.95,2025-05-04 15:30:36.395000+00:00,303,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1280
67c1a72590fcbf99458bb1f2,5Digib9GF7Kaa6BEW8pm,No,0.8571428571428571,0.7196969696969697,False,,,2.3,r,True,True,,,j,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (2209).jpg,0.0-8.0-10.0-0.27,0,True,True,1,False,True,True,False,True,True,False,4,4,False,,0,,,1,,,,1,j,,993,68177c13d1b52bcaa1789b37,images/1 (2209).jpg,B,B,,8,8,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initialTest_response,28,28,0,263,713774,,12.00,2025-05-04 15:30:36.395000+00:00,306,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1280
67c1a72590fcbf99458bb1f2,5DqAs5sV9w2UIJfrJ3xU,No,0.8947368421052632,0.7196969696969697,False,,,2.3,r,True,True,,,j,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (1605).jpg,0.0-10.0-10.0-0.18,0,True,True,1,False,True,True,False,True,True,False,6,6,False,,0,,,1,,,,1,j,,1117,68177c13d1b52bcaa1789b37,images/1 (1605).jpg,B,B,,7,7,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initialTest_response,19,19,0,386,981061,,16.46,2025-05-04 15:30:36.395000+00:00,449,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1280
67c1a72590fcbf99458bb1f2,5E0t6NTHKIuxL93ajH3r,No,0.723404255319149,0.7196969696969697,,,,2.3,r,True,,,,j,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (1044).jpg,0.0-18.0-1.0-0.32,0,True,,1,True,,True,False,,True,False,,9,0,3,0,,,,,,,1,j,,710,68177c13d1b52bcaa1789b37,images/1 (1044).jpg,,B,,,14,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,11,0,141,1705096,,28.52,2025-05-04 15:30:45.764000+00:00,906,image-keyboard-response,,,,"current target, not in next trial",,,,1280
67c1a72590fcbf99458bb1f2,5EKngX5EOyLOE4Tr8Lww,No,,0.7196969696969697,,,,2.3,r,,,,,,,3,,,,,720,67c1a72590fcbf99458bb1f2,,0.0-13.0-4.0-0.0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,68177c13d1b52bcaa1789b37,"<div style=""font-size:60px;"">+</div>",,,,,,,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,fixation,,,,,1340476,,22.45,2025-05-04 15:30:45.764000+00:00,646,html-keyboard-response,,,,,,,,1280
67c1a72590fcbf99458bb1f2,5NaRHZBr7GyLHXTQOxLe,No,0.6,0.7196969696969697,False,,,2.3,r,True,True,,,j,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (2262).jpg,0.0-5.0-10.0-0.19,0,False,True,1,False,True,True,False,True,True,False,1,1,False,,0,,,1,,,,1,j,,603,68177c13d1b52bcaa1789b37,images/1 (2262).jpg,B,B,,27,27,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initialTest_response,20,20,0,0,271470,,4.63,2025-05-04 15:30:36.395000+00:00,70,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1280
67c1a72590fcbf99458bb1f2,5R7LVjHTyeYf9lUceqEQ,No,0.7100271002710027,0.7196969696969697,,,,2.3,r,False,,,,j,T_nontarget,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (1869).jpg,0.0-23.0-1.0-0.20,0,True,,1,True,,True,False,,False,False,,2,0,8,0,,,,,,,0,f,,684,68177c13d1b52bcaa1789b37,images/1 (1869).jpg,,A,,,13,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,0,0,369,1908729,,31.92,2025-05-04 15:30:53.811000+00:00,1134,image-keyboard-response,,,,"studied only, not in trial",,,,1280
67c1a72590fcbf99458bb1f2,5SAuzkDoZ99Fn3LJz1zU,No,0.7060367454068242,0.7196969696969697,,,,2.3,r,False,,,,j,T_foil,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (301).jpg,0.0-23.0-1.0-0.32,0,True,,1,True,,False,False,,True,False,,9,False,8,9,,,,,,,0,f,,884,68177c13d1b52bcaa1789b37,images/1 (301).jpg,,Fn,,,0,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,3,0,381,1919248,,32.09,2025-05-04 15:30:53.811000+00:00,1146,image-keyboard-response,,,,"tested only, not in next trial",,,,1280
67c1a72590fcbf99458bb1f2,5T20LYKj3jwqGrHDPiuG,No,0.7142857142857143,0.7196969696969697,,,,2.3,r,True,,,,f,F,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (1673).jpg,0.0-19.0-1.0-0.18,0,True,,1,False,,False,False,,False,False,,0,0,4,7,,,1,,,,1,f,,783,68177c13d1b52bcaa1789b37,images/1 (1673).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,0,0,175,1736068,,29.04,2025-05-04 15:30:45.764000+00:00,940,image-keyboard-response,,,,final Foil,,,,1280
67c1a72590fcbf99458bb1f2,5T8kkV6Q99zFaBALqG3m,No,0.5,0.7196969696969697,,,,2.3,r,False,,,,f,F,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (329).jpg,0.0-16.0-1.0-0.1,0,True,,1,False,,False,False,,False,False,,0,0,1,3,,,1,,,,0,j,,1156,68177c13d1b52bcaa1789b37,images/1 (329).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,0,0,2,1567615,,26.23,2025-05-04 15:30:45.764000+00:00,767,image-keyboard-response,,,,final Foil,,,,1280
67c1a72590fcbf99458bb1f2,5WeX7YXRsHTGnANGQRC0,No,0.5555555555555556,0.7196969696969697,True,,,2.3,r,True,True,True,,f,T_foil,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (1857).jpg,0.0-5.0-10.0-0.8,0,True,True,1,False,False,False,False,True,True,True,1,1,2,5,0,,,1,,,,1,f,,916,68177c13d1b52bcaa1789b37,images/1 (1857).jpg,Fnn+1,Fnn,,0,0,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initialTest_response,9,9,13,207,259862,,4.44,2025-05-04 15:30:36.395000+00:00,59,image-keyboard-response,0,1,1,"tested only, in next trial",,,,1280
67c1a72590fcbf99458bb1f2,5XUBZiiQmL3N2bjj9Hsf,No,0.6999999999999998,0.7196969696969697,False,,,2.3,r,False,False,,,j,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (876).jpg,0.0-9.0-10.0-0.29,0,True,True,1,False,True,True,False,True,True,False,5,5,False,,0,,,1,,,,0,f,,906,68177c13d1b52bcaa1789b37,images/1 (876).jpg,B,B,,7,7,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initialTest_response,30,30,0,315,855787,,14.37,2025-05-04 15:30:36.395000+00:00,384,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1280
67c1a72590fcbf99458bb1f2,5Zdub5kX3Q7mQ0wyw6rB,No,0.7111716621253406,0.7196969696969697,,,,2.3,r,True,,,,f,F,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (241).jpg,0.0-23.0-1.0-0.18,0,True,,1,False,,False,False,,False,False,,0,0,8,0,,,1,,,,1,f,,960,68177c13d1b52bcaa1789b37,images/1 (241).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,0,0,367,1907157,,31.89,2025-05-04 15:30:53.811000+00:00,1132,image-keyboard-response,,,,final Foil,,,,1280
67c1a72590fcbf99458bb1f2,5eILalaBaZAVTbmlEhdV,No,,0.7196969696969697,,,,2.3,r,,,,,,,3,,,,,720,67c1a72590fcbf99458bb1f2,,0.0-12.0-5.0-0.4,0,,,1,,,,,,,,8,,,,,,,,,5,,,,,,68177c13d1b52bcaa1789b37,7,,,7,,,,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,51,digitPresentation,,,,,1211544,,20.30,2025-05-04 15:30:45.764000+00:00,575,html-keyboard-response,,,,,,,,1280
67c1a72590fcbf99458bb1f2,5ePlEfawhKmvlKy8ziR7,No,,0.7196969696969697,True,,,2.3,r,,,,,,T_nontarget,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (1007).jpg,0.0-6.0-2.0-0.21,0,False,True,1,,True,True,False,False,False,True,2,2,3,,0,,,1,,,,,,,,68177c13d1b52bcaa1789b37,images/1 (1007).jpg,Cn+1,Cn,,22,22,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initial_study,0,0,30,0,349771,,5.93,2025-05-04 15:30:36.395000+00:00,104,image-keyboard-response,1,0,1,"studied only, in next trial",,,,1280
67c1a72590fcbf99458bb1f2,5fBMHYRWfSD2uPvJl3N6,No,0.7333333333333333,0.7196969696969697,,,,2.3,r,False,,,,f,F,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (33).jpg,0.0-17.0-1.0-0.29,0,True,,1,False,,False,False,,False,False,,0,0,2,5,,,1,,,,0,j,,1053,68177c13d1b52bcaa1789b37,images/1 (33).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,0,0,90,1654443,,27.68,2025-05-04 15:30:45.764000+00:00,855,image-keyboard-response,,,,final Foil,,,,1280
67c1a72590fcbf99458bb1f2,5l6gCG90o25tRyypToSI,No,0.8571428571428571,0.7196969696969697,False,,,2.3,r,True,True,,,j,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (2109).jpg,0.0-7.0-10.0-0.13,0,False,True,1,False,True,True,False,True,True,False,3,3,False,,0,,,1,,,,1,j,,974,68177c13d1b52bcaa1789b37,images/1 (2109).jpg,B,B,,2,2,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initialTest_response,14,14,0,0,556213,,9.38,2025-05-04 15:30:36.395000+00:00,216,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1280
67c1a72590fcbf99458bb1f2,5noTV6gUlLAvf9Gbzw7j,No,0.5454545454545454,0.7196969696969697,False,,,2.3,r,False,False,,,f,T_foil,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (138).jpg,0.0-5.0-10.0-0.10,0,True,True,1,False,False,False,False,True,True,False,1,1,False,5,0,,,1,,,,0,j,,1296,68177c13d1b52bcaa1789b37,images/1 (138).jpg,Fn+1,Fn,,0,0,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initialTest_response,11,11,0,223,262738,,4.48,2025-05-04 15:30:36.395000+00:00,61,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,1280
67c1a72590fcbf99458bb1f2,5pfg4QOnK4cl4aCPYo2B,No,,0.7196969696969697,False,,,2.3,r,,,,,,T_nontarget,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (1534).jpg,0.0-7.0-2.0-0.24,0,True,True,1,,True,True,False,False,False,False,3,3,0,4,0,,,1,,,,,,,,68177c13d1b52bcaa1789b37,images/1 (1534).jpg,A,A,,25,25,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initial_study,0,0,0,189,490506,,8.28,2025-05-04 15:30:36.395000+00:00,183,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1280
67c1a72590fcbf99458bb1f2,5pvmGV1WHFmj6trnk08E,No,0.7258883248730964,0.7196969696969697,,,,2.3,r,True,,,,f,F,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (938).jpg,0.0-19.0-1.0-0.40,0,True,,1,False,,False,False,,False,False,,0,0,4,9,,,1,,,,1,f,,856,68177c13d1b52bcaa1789b37,images/1 (938).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,0,0,197,1757757,,29.40,2025-05-04 15:30:45.764000+00:00,962,image-keyboard-response,,,,final Foil,,,,1280
67c1a72590fcbf99458bb1f2,5pz3uztKmQgzpJhfVn9p,No,,0.7196969696969697,,,,2.3,r,,,,,,,3,,,,,593,67c1a72590fcbf99458bb1f2,,0.0-1.0,0,,,1,,,,,,,,,,,,,,,,,,,,{'Q0': '67c1a72590fcbf99458bb1f2'},,23205,68177c13d1b52bcaa1789b37,,,,,,,,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,enterid,,,,,113899,,2.00,2025-05-04 15:30:36.395000+00:00,1,survey-text,,,,,,,,1280
67c1a72590fcbf99458bb1f2,5v7wlwuPAcGCp8Ilx7C2,No,0.5882352941176471,0.7196969696969697,False,,,2.3,r,True,True,,,j,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (976).jpg,0.0-9.0-10.0-0.16,0,True,True,1,False,True,True,False,True,True,False,5,5,False,,0,,,1,,,,1,j,,1188,68177c13d1b52bcaa1789b37,images/1 (976).jpg,B,B,,12,12,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initialTest_response,17,17,0,448,842105,,14.14,2025-05-04 15:30:36.395000+00:00,371,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1280
67c1a72590fcbf99458bb1f2,5yw0o9ocqc9IGBOgJOFi,No,,0.7196969696969697,False,,,2.3,r,,,,,,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (815).jpg,0.0-6.0-2.0-0.6,0,True,True,1,,True,True,False,True,True,False,2,2,0,10,0,,,1,,,,,,,,68177c13d1b52bcaa1789b37,images/1 (815).jpg,B,B,,7,7,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initial_study,10,10,0,465,318015,,5.41,2025-05-04 15:30:36.395000+00:00,89,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1280
67c1a72590fcbf99458bb1f2,5ze3BbaLZjaucumr2MvS,No,,0.7196969696969697,False,,,2.3,r,,,,,,T_nontarget,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (1223).jpg,0.0-13.0-2.0-0.4,0,True,True,1,,True,True,False,False,False,False,9,9,0,1,0,,,1,,,,,,,,68177c13d1b52bcaa1789b37,images/1 (1223).jpg,A,A,,5,5,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initial_study,0,0,0,20,1284310,,21.51,2025-05-04 15:30:45.764000+00:00,619,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1280
67c1a72590fcbf99458bb1f2,635SDM2wH7i9HYwKafHc,No,0.75,0.7196969696969697,True,,,2.3,r,False,False,True,,j,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (1625).jpg,0.0-9.0-10.0-0.7,0,True,True,1,False,True,True,False,True,True,True,5,5,6,,0,,,1,,,,0,f,,1121,68177c13d1b52bcaa1789b37,images/1 (1625).jpg,Dn+1,Dn,,24,24,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initialTest_response,8,8,7,377,830894,,13.95,2025-05-04 15:30:36.395000+00:00,362,image-keyboard-response,1,1,1,"current target, in next trial",,,,1280
67c1a72590fcbf99458bb1f2,63yDtCuyu2FeXN2qtdnB,No,0.7272727272727273,0.7196969696969697,,,,2.3,r,True,,,,f,F,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (915).jpg,0.0-18.0-1.0-0.23,0,True,,1,False,,False,False,,False,False,,0,0,3,0,,,1,,,,1,f,,852,68177c13d1b52bcaa1789b37,images/1 (915).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,0,0,132,1697870,,28.40,2025-05-04 15:30:45.764000+00:00,897,image-keyboard-response,,,,final Foil,,,,1280
67c1a72590fcbf99458bb1f2,64GSXlTNgBYbZ9T2KniE,No,0.8666666666666667,0.7196969696969697,False,,,2.3,r,True,True,,,j,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (2270).jpg,0.0-12.0-10.0-0.29,0,True,True,1,False,True,True,False,True,True,False,8,8,False,,0,,,1,,,,1,j,,744,68177c13d1b52bcaa1789b37,images/1 (2270).jpg,B,B,,26,26,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initialTest_response,30,30,0,57,1268667,,21.25,2025-05-04 15:30:45.764000+00:00,612,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1280
67c1a72590fcbf99458bb1f2,679VBMjd9NgAyaTrT0vW,No,0.72,0.7196969696969697,False,,,2.3,r,True,True,,,j,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (755).jpg,0.0-14.0-10.0-0.24,0,False,True,1,False,True,True,False,True,True,False,10,10,0,,0,,,1,,,,1,j,,169,68177c13d1b52bcaa1789b37,images/1 (755).jpg,B,B,,4,4,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initialTest_response,25,25,0,0,1536083,,25.71,2025-05-04 15:30:45.764000+00:00,759,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1280
67c1a72590fcbf99458bb1f2,67JnG0yLLdOExgNgPZEq,No,,0.7196969696969697,,,,2.3,r,,,,,,,3,,,,,720,67c1a72590fcbf99458bb1f2,,0.0-8.0-5.0-0.0,0,,,1,,,,,,,,4,,,,,,,,,1,,,,,,68177c13d1b52bcaa1789b37,7,,,7,,,,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,56,digitPresentation,,,,,650457,,10.95,2025-05-04 15:30:36.395000+00:00,267,html-keyboard-response,,,,,,,,1280
67c1a72590fcbf99458bb1f2,67StyaomulRcbNUUaGjP,No,,0.7196969696969697,False,,,2.3,r,,,,,,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (215).jpg,0.0-12.0-2.0-0.4,0,True,True,1,,True,True,False,True,True,False,8,8,0,6,0,,,1,,,,,,,,68177c13d1b52bcaa1789b37,images/1 (215).jpg,B,B,,5,5,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initial_study,3,3,0,287,1141326,,19.13,2025-05-04 15:30:45.764000+00:00,543,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1280
67c1a72590fcbf99458bb1f2,68AoOvBQh4BBKQuuwOXn,No,0.689161554192229,0.7196969696969697,,,,2.3,r,True,,,,f,F,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (279).jpg,0.0-25.0-1.0-0.44,0,True,,1,False,,False,False,,False,False,,0,0,10,7,,,1,,,,1,f,,771,68177c13d1b52bcaa1789b37,images/1 (279).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,0,0,489,2010675,,33.62,2025-05-04 15:30:53.811000+00:00,1254,image-keyboard-response,,,,final Foil,,,,1280
67c1a72590fcbf99458bb1f2,6JmEsnbXGu92WFJLqadY,No,0.7192982456140351,0.7196969696969697,,,,2.3,r,False,,,,j,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (2191).jpg,0.0-20.0-1.0-0.23,0,True,,1,True,,True,False,,True,False,,2,0,5,0,,,,,,,0,f,,879,68177c13d1b52bcaa1789b37,images/1 (2191).jpg,,B,,,24,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,20,0,228,1785891,,29.87,2025-05-04 15:30:45.764000+00:00,993,image-keyboard-response,,,,"current target, not in next trial",,,,1280
67c1a72590fcbf99458bb1f2,6Ki11FR3uxWoJvKM5lAa,No,0.6666666666666666,0.7196969696969697,False,,,2.3,r,False,False,,,j,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (77).jpg,0.0-11.0-10.0-0.5,0,True,True,1,False,True,True,False,True,True,False,7,7,False,,0,,,1,,,,0,f,,1158,68177c13d1b52bcaa1789b37,images/1 (77).jpg,B,B,,2,2,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initialTest_response,6,6,0,225,1101470,,18.46,2025-05-04 15:30:45.764000+00:00,512,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1280
67c1a72590fcbf99458bb1f2,6M1vpV2Hk9co92RVnq4F,No,,0.7196969696969697,,,,2.3,r,,,,,,,3,,,,,720,67c1a72590fcbf99458bb1f2,,0.0-6.0-5.0-0.7,0,,,1,,,,,,,,2,,,,,,,,,8,,,,,,68177c13d1b52bcaa1789b37,7,,,7,,,,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,59,digitPresentation,,,,,393037,,6.66,2025-05-04 15:30:36.395000+00:00,122,html-keyboard-response,,,,,,,,1280
67c1a72590fcbf99458bb1f2,6OiDPMAF72FpRNbsaUeo,No,0.7213930348258707,0.7196969696969697,,,,2.3,r,True,,True,,j,T_nontarget,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (2315).jpg,0.0-19.0-1.0-0.44,0,True,,1,True,,True,False,,False,True,,4,5,4,0,,,,,,,1,j,,630,68177c13d1b52bcaa1789b37,images/1 (2315).jpg,,Cn,,,19,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,0,22,201,1761181,,29.46,2025-05-04 15:30:45.764000+00:00,966,image-keyboard-response,,,,"studied only, in next trial",,,,1280
67c1a72590fcbf99458bb1f2,6Sda586WT6cZgbovdjUI,No,0.6996047430830039,0.7196969696969697,,,,2.3,r,False,,,,f,F,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (2385).jpg,0.0-21.0-1.0-0.0,0,True,,1,False,,False,False,,False,False,,0,0,6,5,,,1,,,,0,j,,646,68177c13d1b52bcaa1789b37,images/1 (2385).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,0,0,253,1809640,,30.27,2025-05-04 15:30:53.811000+00:00,1018,image-keyboard-response,,,,final Foil,,,,1280
67c1a72590fcbf99458bb1f2,6T8TLkp23BNYxx6WbQyP,No,0.6666666666666666,0.7196969696969697,True,,,2.3,r,True,True,True,,f,T_foil,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (5).jpg,0.0-8.0-10.0-0.5,0,True,True,1,False,False,False,False,True,True,True,4,4,5,5,0,,,1,,,,1,f,,759,68177c13d1b52bcaa1789b37,images/1 (5).jpg,Fnn+1,Fnn,,0,0,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initialTest_response,6,6,6,246,691513,,11.63,2025-05-04 15:30:36.395000+00:00,284,image-keyboard-response,0,1,1,"tested only, in next trial",,,,1280
67c1a72590fcbf99458bb1f2,6Vr8B1A4EaPXVmVnESeZ,No,0.7217391304347828,0.7196969696969697,,,,2.3,r,False,True,True,,j,T_foil,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (992).jpg,0.0-22.0-1.0-0.44,0,True,,1,True,,False,False,,True,True,,7,8,7,7,,,,,,,0,f,,815,68177c13d1b52bcaa1789b37,images/1 (992).jpg,,Fnn,,,0,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,29,25,345,1889405,,31.59,2025-05-04 15:30:53.811000+00:00,1110,image-keyboard-response,,,,"tested only, in next trial",,,,1280
67c1a72590fcbf99458bb1f2,6WG1PpAJcegj0FYSBQf0,No,,0.7196969696969697,False,,,2.3,r,,,,,,T_nontarget,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (1295).jpg,0.0-7.0-2.0-0.13,0,False,True,1,,True,True,False,False,False,False,3,3,0,,0,,,1,,,,,,,,68177c13d1b52bcaa1789b37,images/1 (1295).jpg,A,A,,14,14,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initial_study,0,0,0,0,467198,,7.89,2025-05-04 15:30:36.395000+00:00,172,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1280
67c1a72590fcbf99458bb1f2,6YHCsAkCt28BoPLnsG6p,No,,0.7196969696969697,,,,2.3,r,True,,,54,,,3,,,,,720,67c1a72590fcbf99458bb1f2,,0.0-9.0-6.0-0.0-0.0,0,,,1,,,,,,,,,,,,,,,,,,,,{'Q0': '54'},54,4983,68177c13d1b52bcaa1789b37,,,,,,,,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,answer_counting,,,,,817147,,13.72,2025-05-04 15:30:36.395000+00:00,351,survey-text,,,,,,,,1280
67c1a72590fcbf99458bb1f2,6ZhD10lmDwBXaUDdNf55,No,,0.7196969696969697,True,,,2.3,r,,,,,,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (1499).jpg,0.0-6.0-2.0-0.10,0,True,True,1,,True,True,False,True,True,True,2,2,3,2,0,,,1,,,,,,,,68177c13d1b52bcaa1789b37,images/1 (1499).jpg,Dn+1,Dn,,11,11,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initial_study,1,1,16,96,326471,,5.55,2025-05-04 15:30:36.395000+00:00,93,image-keyboard-response,1,1,1,"current target, in next trial",,,,1280
