parent_document_id,document_id,HaveSeenImages,accumulated_accuracy,all_accumulated_accuracy,anRepeatedItem,browser,browser_version,codeversion,condition,correct,correct_appear1,correct_appear2,correct_response,correct_response_key,current_assignmentTypesWithinList,designversion,fullscreen,height,id,id_picName,internal_node_id,is_changedfullscreen,is_chosenFinal,is_currentObjAppear1,is_finished,is_old,is_studied_appear0_initial,is_studied_appear1_initial,is_studied_appear2_initial,is_tested_appear0_initial,is_tested_appear1_initial,is_tested_appear2_initial,listNum_appear0_initial,listNum_appear1_initial,listNum_appear2_initial,listNum_infinalOrder,listNum_pickedFrom,microphone,mobile,num_CurrObjAppear,os,presPos_digit,question_order,recognition_correct,response,responsesum,rt,session_id,stimulus,stimulusConditionName_nPlusOneTrial,stimulusConditions,stimulus_id,studyPos_appear0_initial,studyPos_appear1_initial,studyPos_appear2_initial,study_id,subject_id,success,sum_currList,task,testPos_appear0_initial,testPos_appear1_initial,testPos_appear2_initial,testPos_final,time_elapsed,timepassed_mins,trial_index,trial_type,type_code_studiedCurr,type_code_testiedCurr,type_code_testiedNext,type_comment,vsync_rate,webaudio,webcam,width
jjjjjjhjh,utiAUTS6PeLR4wE38qDG,,0,,,,,2,r,False,,,,f,F,3,,1306,jjjjjjhjh,1 (63).jpg,0.0-21.0-1.0-0.25,1,True,,0,False,,False,False,,False,False,,0,0,6,2,,,1,,,,0,,,,,images/1 (63).jpg,,FF,,,0,0,,jjjjjjhjh,,,finalTest,,0,0,278,27965,0.47,1043,image-keyboard-response,,,,final Foil,,,,885
jjjjjjhjh,uvTjRgE1c6nQDNtd1UQ7,,,,False,,,2,r,,,,,,T_target,3,,1306,jjjjjjhjh,1 (1661).jpg,0.0-14.0-2.0-0.15,1,False,True,0,,True,True,False,True,True,False,10,10,0,,0,,,1,,,,,,,,,images/1 (1661).jpg,B,B,,16,16,0,,jjjjjjhjh,,,initial_study,4,4,0,0,23642,0.40,706,image-keyboard-response,1,1,0,"current target, not in next trial",,,,885
jjjjjjhjh,uvrDwwwxtYhxBlF8hLOA,,0,,True,,,2,r,False,False,,,j,T_target,3,,1306,jjjjjjhjh,1 (1925).jpg,0.0-5.0-10.0-0.25,1,True,True,0,False,True,True,False,True,True,True,1,1,2,,0,,,1,,,,0,,,,,images/1 (1925).jpg,Dn+1,Dn,,26,26,0,,jjjjjjhjh,,,initialTest_response,26,26,13,20,13636,0.24,76,image-keyboard-response,1,1,1,"current target, in next trial",,,,1395
jjjjjjhjh,uvuRRoyXfSNLC11JWgbM,,0,,True,,,2,r,False,,False,,f,T_foil,3,,1306,jjjjjjhjh,1 (646).jpg,0.0-10.0-10.0-0.1,1,True,False,0,False,False,True,False,True,False,True,6,5,6,,0,,,2,,,,0,,,,,images/1 (646).jpg,Cn,Cn,,0,18,0,,jjjjjjhjh,,,initialTest_response,2,0,2,303,19094,0.33,432,image-keyboard-response,1,0,1,"studied only, in next trial, from last trial",,,,885
jjjjjjhjh,v77FlpexUIhYSIZ5AEez,,,,,,,2,r,,,,,,,3,,1306,jjjjjjhjh,,0.0-12.0-7.0-0.0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,<p background:white>INCORRECT!</p>,,,,,,,,jjjjjjhjh,,,promptfeedback,,,,,21510,0.37,580,html-keyboard-response,,,,,,,,885
jjjjjjhjh,v8pSAsHENS1pj30StRJB,,,,True,,,2,r,,,,,,T_target,3,,1306,jjjjjjhjh,1 (674).jpg,0.0-7.0-2.0-0.24,1,True,True,0,,True,True,False,True,True,True,3,3,4,8,0,,,1,,,,,,,,,images/1 (674).jpg,Dn+1,Dn,,25,25,0,,jjjjjjhjh,,,initial_study,17,17,12,352,15253,0.26,183,image-keyboard-response,1,1,1,"current target, in next trial",,,,885
jjjjjjhjh,vBpm34AYopwkoE9O9qyH,,0,,,,,2,r,False,,,,f,F,3,,1306,jjjjjjhjh,1 (2248).JPG,0.0-23.0-1.0-0.5,1,True,,0,False,,False,False,,False,False,,0,0,8,3,,,1,,,,0,,,,,images/1 (2248).JPG,,FF,,,0,0,,jjjjjjhjh,,,finalTest,,0,0,354,28886,0.49,1119,image-keyboard-response,,,,final Foil,,,,885
jjjjjjhjh,vDG2mInEIbkMMyERNnqg,,0,,,,,2,r,False,,False,,j,T_nontarget,3,,1306,jjjjjjhjh,1 (751).jpg,0.0-22.0-1.0-0.26,1,True,,0,True,,True,False,,False,True,,4,5,7,0,,,,,,,0,,,,,images/1 (751).jpg,,Cn,,,26,0,,jjjjjjhjh,,,finalTest,,0,5,327,28564,0.48,1092,image-keyboard-response,,,,"studied only, in next trial",,,,885
jjjjjjhjh,vFcEMGYqIxYIgJ93Zira,,0,,,,,2,r,False,,,,f,F,3,,1306,jjjjjjhjh,1 (2184).jpg,0.0-18.0-1.0-0.0,1,True,,0,False,,False,False,,False,False,,0,0,3,0,,,1,,,,0,,,,,images/1 (2184).jpg,,FF,,,0,0,,jjjjjjhjh,,,finalTest,,0,0,109,25936,0.44,874,image-keyboard-response,,,,final Foil,,,,885
jjjjjjhjh,vGlttXl1P5olOthpwrfV,,0,,,,,2,r,False,,,,f,F,3,,1306,jjjjjjhjh,1 (1720).jpg,0.0-16.0-1.0-0.30,1,True,,0,False,,False,False,,False,False,,0,0,1,6,,,1,,,,0,,,,,images/1 (1720).jpg,,FF,,,0,0,,jjjjjjhjh,,,finalTest,,0,0,31,25040,0.43,796,image-keyboard-response,,,,final Foil,,,,885
jjjjjjhjh,vLrxprw4nnkVfSctQAH5,,0,,,,,2,r,False,,,,f,F,3,,1306,jjjjjjhjh,1 (723).jpg,0.0-21.0-1.0-0.0,1,True,,0,False,,False,False,,False,False,,0,0,6,0,,,1,,,,0,,,,,images/1 (723).jpg,,FF,,,0,0,,jjjjjjhjh,,,finalTest,,0,0,253,27658,0.47,1018,image-keyboard-response,,,,final Foil,,,,885
jjjjjjhjh,vTlRw40QU8u4iKatFbRw,,0,,,,,2,r,False,,,,j,T_target,3,,1306,jjjjjjhjh,1 (2047).jpg,0.0-23.0-1.0-0.44,1,True,,0,True,,True,False,,True,False,,10,0,8,0,,,,,,,0,,,,,images/1 (2047).jpg,,B,,,7,0,,jjjjjjhjh,,,finalTest,,17,0,393,29363,0.50,1158,image-keyboard-response,,,,"current target, not in next trial",,,,885
jjjjjjhjh,vcDonOM31foOhM7RIs1x,,,,,,,2,r,,,,,,,3,,1306,jjjjjjhjh,,0.0-7.0-5.0-0.5,1,,,0,,,,,,,,3,,,,,,,,,6,,,,,,,8,,,8,,,,,jjjjjjhjh,,51,digitPresentation,,,,,15414,0.27,196,html-keyboard-response,,,,,,,,885
jjjjjjhjh,veAeoBwXNLMEMdoX4E0y,,0,,False,,,2,r,False,False,,,j,T_target,3,,1306,jjjjjjhjh,1 (271).jpg,0.0-10.0-10.0-0.9,1,True,True,0,False,True,True,False,True,True,False,6,6,False,,0,,,1,,,,0,,,,,images/1 (271).jpg,B,B,,30,30,0,,jjjjjjhjh,,,initialTest_response,10,10,0,212,19287,0.33,440,image-keyboard-response,1,1,0,"current target, not in next trial",,,,885
jjjjjjhjh,vhRYBsPOdOvmPn5nH1gZ,,0,,,,,2,r,False,,,,j,T_foil,3,,1306,jjjjjjhjh,1 (1169).jpg,0.0-22.0-1.0-0.6,1,True,,0,True,,False,False,,True,False,,8,False,7,8,,,,,,,0,,,,,images/1 (1169).jpg,,Fn,,,0,0,,jjjjjjhjh,,,finalTest,,12,0,307,28309,0.48,1072,image-keyboard-response,,,,"tested only, not in next trial",,,,885
jjjjjjhjh,vkv7rqdczmt71yJuaffs,,,,False,,,2,r,,,,,,T_nontarget,3,,1306,jjjjjjhjh,1 (2295).jpg,0.0-11.0-2.0-0.0,1,True,True,0,,True,True,False,False,False,False,7,7,0,4,0,,,1,,,,,,,,,images/1 (2295).jpg,A,A,,1,1,0,,jjjjjjhjh,,,initial_study,0,0,0,199,19782,0.34,463,image-keyboard-response,1,0,0,"studied only, not in trial",,,,885
jjjjjjhjh,vnV0Y1GensexAJAC0Wxq,,0,,,,,2,r,False,,,,j,T_target,3,,1306,jjjjjjhjh,1 (969).jpg,0.0-23.0-1.0-0.47,1,True,,0,True,,True,False,,True,False,,5,0,8,0,,,,,,,0,,,,,images/1 (969).jpg,,B,,,19,0,,jjjjjjhjh,,,finalTest,,25,0,396,29398,0.50,1161,image-keyboard-response,,,,"current target, not in next trial",,,,885
jjjjjjhjh,vtkGsGDMxCC7loHbxYdn,,,,,,,2,r,,,,,,,3,,1306,jjjjjjhjh,,0.0-11.0-4.0-0.0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:60px;"">+</div>",,,,,,,,jjjjjjhjh,,,fixation,,,,,20156,0.34,494,html-keyboard-response,,,,,,,,885
jjjjjjhjh,w2XZZhHXjZDVpnwcfWZ0,,0,,,,,2,r,False,,,,j,T_target,3,,1306,jjjjjjhjh,1 (1455).jpg,0.0-25.0-1.0-0.8,1,True,,0,True,,True,False,,True,False,,2,0,10,0,,,,,,,0,,,,,images/1 (1455).jpg,,B,,,7,0,,jjjjjjhjh,,,finalTest,,18,0,453,30087,0.51,1218,image-keyboard-response,,,,"current target, not in next trial",,,,885
jjjjjjhjh,w9ggjAm1akNJQ8IBnbeZ,,0,,,,,2,r,False,,,,j,T_target,3,,1306,jjjjjjhjh,1 (1853).jpg,0.0-23.0-1.0-0.34,1,True,,0,True,,True,False,,True,False,,2,0,8,0,,,,,,,0,,,,,images/1 (1853).jpg,,B,,,2,0,,jjjjjjhjh,,,finalTest,,14,0,383,29249,0.50,1148,image-keyboard-response,,,,"current target, not in next trial",,,,885
jjjjjjhjh,wCKfkfOIEeOgCA68TqL9,,0,,False,,,2,r,False,False,,,j,T_target,3,,1306,jjjjjjhjh,1 (971).jpg,0.0-8.0-10.0-0.25,1,False,True,0,False,True,True,False,True,True,False,4,4,False,,0,,,1,,,,0,,,,,images/1 (971).jpg,B,B,,18,18,0,,jjjjjjhjh,,,initialTest_response,26,26,0,0,17267,0.30,304,image-keyboard-response,1,1,0,"current target, not in next trial",,,,885
jjjjjjhjh,wCpzP0qvONzdlJTug1js,,,,False,,,2,r,,,,,,T_target,3,,1306,jjjjjjhjh,1 (502).jpg,0.0-5.0-2.0-0.7,1,True,True,0,,True,True,False,True,True,False,1,1,0,9,0,,,1,,,,,,,,,images/1 (502).jpg,B,B,,8,8,0,,jjjjjjhjh,,,initial_study,27,27,0,413,12396,0.22,14,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1395
jjjjjjhjh,wIsAa66IAvjmmxh24Exj,,0,,,,,2,r,False,,,,f,F,3,,1306,jjjjjjhjh,1 (385).jpg,0.0-21.0-1.0-0.11,1,True,,0,False,,False,False,,False,False,,0,0,6,8,,,1,,,,0,,,,,images/1 (385).jpg,,FF,,,0,0,,jjjjjjhjh,,,finalTest,,0,0,264,27783,0.47,1029,image-keyboard-response,,,,final Foil,,,,885
jjjjjjhjh,wJSFyiBMQyzfdIZVqPdd,,,,True,,,2,r,,,,,,T_target,3,,1306,jjjjjjhjh,1 (1925).jpg,0.0-5.0-2.0-0.25,1,True,True,0,,True,True,False,True,True,True,1,1,2,1,0,,,1,,,,,,,,,images/1 (1925).jpg,Dn+1,Dn,,26,26,0,,jjjjjjhjh,,,initial_study,26,26,13,20,12695,0.22,32,image-keyboard-response,1,1,1,"current target, in next trial",,,,1395
jjjjjjhjh,wLDA62uee6W9zhLBobRh,,0,,False,,,2,r,False,False,,,j,T_target,3,,1306,jjjjjjhjh,1 (1044).jpg,0.0-13.0-10.0-0.1,1,True,True,0,False,True,True,False,True,True,False,9,9,False,,0,,,1,,,,0,,,,,images/1 (1044).jpg,B,B,,28,28,0,,jjjjjjhjh,,,initialTest_response,2,2,0,351,22797,0.39,660,image-keyboard-response,1,1,0,"current target, not in next trial",,,,885
jjjjjjhjh,wO5I26mGjgl2KDbqTkmj,,,,,,,2,r,,,,,,,3,,1306,jjjjjjhjh,,0.0-12.0-8.0-0.0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,Now judge if you have seen this pictures from the list you JUST studied before the digits,,,,,,,,jjjjjjhjh,,,prompt,,,,,21520,0.37,581,html-keyboard-response,,,,,,,,885
jjjjjjhjh,wYxZadTktUAjUWt1ahOn,,,,False,,,2,r,,,,,,T_target,3,,1306,jjjjjjhjh,1 (656).jpg,0.0-9.0-2.0-0.22,1,True,True,0,,True,True,False,True,True,False,5,5,0,6,0,,,1,,,,,,,,,images/1 (656).jpg,B,B,,23,23,0,,jjjjjjhjh,,,initial_study,14,14,0,288,17652,0.30,333,image-keyboard-response,1,1,0,"current target, not in next trial",,,,885
jjjjjjhjh,wZgN8UPOpU6s3UqlQ89M,,0,,,,,2,r,False,,,,j,T_target,3,,1306,jjjjjjhjh,1 (1314).jpg,0.0-18.0-1.0-0.10,1,True,,0,True,,True,False,,True,False,,4,0,3,0,,,,,,,0,,,,,images/1 (1314).jpg,,B,,,12,0,,jjjjjjhjh,,,finalTest,,18,0,119,26057,0.44,884,image-keyboard-response,,,,"current target, not in next trial",,,,885
jjjjjjhjh,wghT1sU7Q9APR4sjdp2L,,0,,,,,2,r,False,,,,f,F,3,,1306,jjjjjjhjh,1 (1727).jpg,0.0-16.0-1.0-0.16,1,True,,0,False,,False,False,,False,False,,0,0,1,8,,,1,,,,0,,,,,images/1 (1727).jpg,,FF,,,0,0,,jjjjjjhjh,,,finalTest,,0,0,17,24871,0.42,782,image-keyboard-response,,,,final Foil,,,,885
jjjjjjhjh,wkqOq839EbIvSVbuQF9H,,,,True,,,2,r,,,,,,T_nontarget,3,,1306,jjjjjjhjh,1 (2040).jpg,0.0-10.0-2.0-0.8,1,True,True,0,,True,True,False,False,False,True,6,6,7,6,0,,,1,,,,,,,,,images/1 (2040).jpg,Cn+1,Cn,,9,9,0,,jjjjjjhjh,,,initial_study,0,0,27,256,18662,0.32,395,image-keyboard-response,1,0,1,"studied only, in next trial",,,,885
jjjjjjhjh,wmOisGA2JNtGUYv8JHQp,,0,,,,,2,r,False,,,,f,F,3,,1306,jjjjjjhjh,1 (459).jpg,0.0-16.0-1.0-0.5,1,True,,0,False,,False,False,,False,False,,0,0,1,9,,,1,,,,0,,,,,images/1 (459).jpg,,FF,,,0,0,,jjjjjjhjh,,,finalTest,,0,0,6,24742,0.42,771,image-keyboard-response,,,,final Foil,,,,885
jjjjjjhjh,wmu8ZJJ6RU1MXnukS1Z0,,0,,False,,,2,r,False,False,,,j,T_target,3,,1306,jjjjjjhjh,1 (140).jpg,0.0-7.0-10.0-0.0,1,False,True,0,False,True,True,False,True,True,False,3,3,False,,0,,,1,,,,0,,,,,images/1 (140).jpg,B,B,,12,12,0,,jjjjjjhjh,,,initialTest_response,1,1,0,0,15490,0.27,203,image-keyboard-response,1,1,0,"current target, not in next trial",,,,885
jjjjjjhjh,wqmcDfLPTA3QDamsj96S,,0,,False,,,2,r,False,False,,,j,T_target,3,,1306,jjjjjjhjh,1 (2221).jpg,0.0-14.0-10.0-0.2,1,True,True,0,False,True,True,False,True,True,False,10,10,0,,0,,,1,,,,0,,,,,images/1 (2221).jpg,B,B,,9,9,0,,jjjjjjhjh,,,initialTest_response,3,3,0,34,24025,0.41,737,image-keyboard-response,1,1,0,"current target, not in next trial",,,,885
jjjjjjhjh,wtcnGH9uBmMn1YcjEcpD,,,,False,,,2,r,,,,,,T_nontarget,3,,1306,jjjjjjhjh,1 (2259).jpg,0.0-8.0-2.0-0.21,1,True,True,0,,True,True,False,False,False,False,4,4,0,7,0,,,1,,,,,,,,,images/1 (2259).jpg,A,A,,22,22,0,,jjjjjjhjh,,,initial_study,0,0,0,317,16446,0.28,256,image-keyboard-response,1,0,0,"studied only, not in trial",,,,885
jjjjjjhjh,wvt18dRcFHlTMl9qnK8A,,,,False,,,2,r,,,,,,T_target,3,,1306,jjjjjjhjh,1 (2159).jpg,0.0-8.0-2.0-0.27,1,True,True,0,,True,True,False,True,True,False,4,4,0,8,0,,,1,,,,,,,,,images/1 (2159).jpg,B,B,,28,28,0,,jjjjjjhjh,,,initial_study,2,2,0,390,16517,0.28,262,image-keyboard-response,1,1,0,"current target, not in next trial",,,,885
jjjjjjhjh,wzGk1QZ3vYRR3LQOsA3z,,,,,,,2,r,,,,,,,3,,1306,jjjjjjhjh,,0.0-6.0-5.0-0.6,1,,,0,,,,,,,,2,,,,,,,,,7,,,,,,,9,,,9,,,,,jjjjjjhjh,,61,digitPresentation,,,,,14203,0.25,121,html-keyboard-response,,,,,,,,885
jjjjjjhjh,x3fgEY6SvRGP9PAev7XQ,,0,,,,,2,r,False,,False,,j,T_nontarget,3,,1306,jjjjjjhjh,1 (473).jpg,0.0-18.0-1.0-0.5,1,True,,0,True,,True,False,,False,True,,7,8,3,0,,,,,,,0,,,,,images/1 (473).jpg,,Cn,,,29,0,,jjjjjjhjh,,,finalTest,,0,24,114,25994,0.44,879,image-keyboard-response,,,,"studied only, in next trial",,,,885
jjjjjjhjh,x7q9GLx3XQu64xJrDG0n,,0,,,,,2,r,False,,,,f,F,3,,1306,jjjjjjhjh,1 (1018).jpg,0.0-17.0-1.0-0.0,1,True,,0,False,,False,False,,False,False,,0,0,2,0,,,1,,,,0,,,,,images/1 (1018).jpg,,FF,,,0,0,,jjjjjjhjh,,,finalTest,,0,0,61,25394,0.43,826,image-keyboard-response,,,,final Foil,,,,885
jjjjjjhjh,x9mqZMtymCzIf9R3u1TC,,0,,,,,2,r,False,,,,f,F,3,,1306,jjjjjjhjh,1 (1226).jpg,0.0-17.0-1.0-0.40,1,True,,0,False,,False,False,,False,False,,0,0,2,10,,,1,,,,0,,,,,images/1 (1226).jpg,,FF,,,0,0,,jjjjjjhjh,,,finalTest,,0,0,101,25843,0.44,866,image-keyboard-response,,,,final Foil,,,,885
jjjjjjhjh,xCvDzCOpNNH5i7C9fARR,,0,,,,,2,r,False,,,,f,F,3,,1306,jjjjjjhjh,1 (658).jpg,0.0-22.0-1.0-0.10,1,True,,0,False,,False,False,,False,False,,0,0,7,7,,,1,,,,0,,,,,images/1 (658).jpg,,FF,,,0,0,,jjjjjjhjh,,,finalTest,,0,0,311,28365,0.48,1076,image-keyboard-response,,,,final Foil,,,,885
jjjjjjhjh,xERzhBy23tL2dXMr95FL,,0,,,,,2,r,False,,,,j,T_nontarget,3,,1306,jjjjjjhjh,1 (1888).jpg,0.0-24.0-1.0-0.22,1,True,,0,True,,True,False,,False,False,,1,0,9,0,,,,,,,0,,,,,images/1 (1888).jpg,,A,,,11,0,,jjjjjjhjh,,,finalTest,,0,0,419,29684,0.50,1184,image-keyboard-response,,,,"studied only, not in trial",,,,885
jjjjjjhjh,xMb2RZQ6ENKnm7OnLwmK,,0,,True,,,2,r,False,,False,,f,T_foil,3,,1306,jjjjjjhjh,1 (594).jpg,0.0-10.0-10.0-0.22,1,True,False,0,False,False,True,False,True,False,True,6,5,6,,0,,,2,,,,0,,,,,images/1 (594).jpg,Cn,Cn,,0,22,0,,jjjjjjhjh,,,initialTest_response,23,0,23,66,19578,0.34,453,image-keyboard-response,1,0,1,"studied only, in next trial, from last trial",,,,885
jjjjjjhjh,xRQwApao9r6YFmrAiPyG,,0,,,,,2,r,False,,,,j,T_nontarget,3,,1306,jjjjjjhjh,1 (867).jpg,0.0-17.0-1.0-0.19,1,True,,0,True,,True,False,,False,False,,1,0,2,0,,,,,,,0,,,,,images/1 (867).jpg,,A,,,2,0,,jjjjjjhjh,,,finalTest,,0,0,80,25619,0.44,845,image-keyboard-response,,,,"studied only, not in trial",,,,885
jjjjjjhjh,xSMhdTK3h1kOrWrUul4i,,0,,False,,,2,r,False,False,,,f,T_foil,3,,1306,jjjjjjhjh,1 (1787).jpg,0.0-13.0-10.0-0.17,1,True,True,0,False,False,False,False,True,True,False,9,9,False,8,0,,,1,,,,0,,,,,images/1 (1787).jpg,Fn+1,Fn,,0,0,0,,jjjjjjhjh,,,initialTest_response,18,18,0,371,23149,0.39,676,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,885
jjjjjjhjh,xSQT4ogTBpmgkhND3dWy,,0,,,,,2,r,False,,,,j,T_nontarget,3,,1306,jjjjjjhjh,1 (2117).jpg,0.0-23.0-1.0-0.6,1,True,,0,True,,True,False,,False,False,,8,0,8,0,,,,,,,0,,,,,images/1 (2117).jpg,,A,,,24,0,,jjjjjjhjh,,,finalTest,,0,0,355,28898,0.49,1120,image-keyboard-response,,,,"studied only, not in trial",,,,885
jjjjjjhjh,xSo8ePo7QVbMT62Xqjg8,,0,,,,,2,r,False,,,,f,F,3,,1306,jjjjjjhjh,1 (310).jpg,0.0-22.0-1.0-0.27,1,True,,0,False,,False,False,,False,False,,0,0,7,6,,,1,,,,0,,,,,images/1 (310).jpg,,FF,,,0,0,,jjjjjjhjh,,,finalTest,,0,0,328,28574,0.48,1093,image-keyboard-response,,,,final Foil,,,,885
jjjjjjhjh,xTeFIOD9vR2WWK2lquXS,,,,False,,,2,r,,,,,,T_nontarget,3,,1306,jjjjjjhjh,1 (1567).jpg,0.0-6.0-2.0-0.9,1,False,True,0,,True,True,False,False,False,False,2,2,0,,0,,,1,,,,,,,,,images/1 (1567).jpg,A,A,,10,10,0,,jjjjjjhjh,,,initial_study,0,0,0,0,13861,0.24,92,image-keyboard-response,1,0,0,"studied only, not in trial",,,,885
jjjjjjhjh,xaDtPrltctkNZkOzjmJX,,0,,True,,,2,r,False,False,,,f,T_foil,3,,1306,jjjjjjhjh,1 (1214).jpg,0.0-11.0-10.0-0.6,1,False,True,0,False,False,False,False,True,True,True,7,7,8,,0,,,1,,,,0,,,,,images/1 (1214).jpg,Fnn+1,Fnn,,0,0,0,,jjjjjjhjh,,,initialTest_response,7,7,18,0,20439,0.35,513,image-keyboard-response,0,1,1,"tested only, in next trial",,,,885
jjjjjjhjh,xbVxSqbeW4IrtMgdBwIP,,0,,,,,2,r,False,False,False,,j,T_foil,3,,1306,jjjjjjhjh,1 (1439).jpg,0.0-16.0-1.0-0.43,1,True,,0,True,,False,False,,True,True,,5,6,1,5,,,,,,,0,,,,,images/1 (1439).jpg,,Fnn,,,0,0,,jjjjjjhjh,,,finalTest,,17,7,44,25197,0.43,809,image-keyboard-response,,,,"tested only, in next trial",,,,885
jjjjjjhjh,xgt8T5OPkKgOF4f0xl1z,,0,,True,,,2,r,False,,False,,f,T_foil,3,,1306,jjjjjjhjh,1 (2253).jpg,0.0-10.0-10.0-0.19,1,False,False,0,False,False,True,False,True,False,True,6,5,6,,0,,,2,,,,0,,,,,images/1 (2253).jpg,Cn,Cn,,0,28,0,,jjjjjjhjh,,,initialTest_response,20,0,20,0,19511,0.33,450,image-keyboard-response,1,0,1,"studied only, in next trial, from last trial",,,,885
jjjjjjhjh,xhSh4BiOmUbqd40jEcMz,,,,False,,,2,r,,,,,,T_nontarget,3,,1306,jjjjjjhjh,1 (1453).jpg,0.0-8.0-2.0-0.26,1,True,True,0,,True,True,False,False,False,False,4,4,0,5,0,,,1,,,,,,,,,images/1 (1453).jpg,A,A,,27,27,0,,jjjjjjhjh,,,initial_study,0,0,0,252,16506,0.28,261,image-keyboard-response,1,0,0,"studied only, not in trial",,,,885
jjjjjjhjh,xohFepHpqmesmTljvh1N,,0,,,,,2,r,False,,,,f,F,3,,1306,jjjjjjhjh,1 (769).jpg,0.0-21.0-1.0-0.27,1,True,,0,False,,False,False,,False,False,,0,0,6,0,,,1,,,,0,,,,,images/1 (769).jpg,,FF,,,0,0,,jjjjjjhjh,,,finalTest,,0,0,280,27987,0.48,1045,image-keyboard-response,,,,final Foil,,,,885
jjjjjjhjh,xqRnskWUc4XjLqifYuww,,0,,True,,,2,r,False,False,False,,f,T_foil,3,,1306,jjjjjjhjh,1 (544).jpg,0.0-10.0-10.0-0.26,1,True,False,0,False,False,False,False,True,False,True,6,5,6,,0,,,2,,,,0,,,,,images/1 (544).jpg,Fnn,Fnn,,0,0,0,,jjjjjjhjh,,,initialTest_response,27,0,27,135,19665,0.34,457,image-keyboard-response,0,1,1,"tested only, in next trial, from last trial",,,,885
jjjjjjhjh,xqW6POIwtydhMbplx8ja,,0,,,,,2,r,False,,,,j,T_nontarget,3,,1306,jjjjjjhjh,1 (111).jpg,0.0-25.0-1.0-0.22,1,True,,0,True,,True,False,,False,False,,10,0,10,0,,,,,,,0,,,,,images/1 (111).jpg,,Cn,,,21,0,,jjjjjjhjh,,,finalTest,,0,0,467,30267,0.51,1232,image-keyboard-response,,,,"studied only, in next trial",,,,885
jjjjjjhjh,xs6Dk7aNGmNWJTDMge1Z,,,,,,,2,r,,,,,,,3,,1306,jjjjjjhjh,,0.0-12.0-5.0-0.1,1,,,0,,,,,,,,8,,,,,,,,,2,,,,,,,4,,,4,,,,,jjjjjjhjh,,48,digitPresentation,,,,,21406,0.37,572,html-keyboard-response,,,,,,,,885
jjjjjjhjh,xwAAC2gIComgTkMZd5Ln,,0,,,,,2,r,False,,,,f,F,3,,1306,jjjjjjhjh,1 (1301).jpg,0.0-25.0-1.0-0.26,1,True,,0,False,,False,False,,False,False,,0,0,10,9,,,1,,,,0,,,,,images/1 (1301).jpg,,FF,,,0,0,,jjjjjjhjh,,,finalTest,,0,0,471,30314,0.51,1236,image-keyboard-response,,,,final Foil,,,,885
jjjjjjhjh,xyna7dsU5yHcWIJ0n8Ve,,0,,,,,2,r,False,,,,f,F,3,,1306,jjjjjjhjh,1 (861).jpg,0.0-16.0-1.0-0.13,1,True,,0,False,,False,False,,False,False,,0,0,1,2,,,1,,,,0,,,,,images/1 (861).jpg,,FF,,,0,0,,jjjjjjhjh,,,finalTest,,0,0,14,24837,0.42,779,image-keyboard-response,,,,final Foil,,,,885
jjjjjjhjh,xzpuHauPClXLRZ9nnZhY,,,,False,,,2,r,,,,,,T_nontarget,3,,1306,jjjjjjhjh,1 (867).jpg,0.0-5.0-2.0-0.1,1,True,True,0,,True,True,False,False,False,False,1,1,0,2,0,,,1,,,,,,,,,images/1 (867).jpg,A,A,,2,2,0,,jjjjjjhjh,,,initial_study,0,0,0,80,12293,0.21,8,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1395
jjjjjjhjh,y6TRC4F5C14QvGRYmA1N,,0,,True,,,2,r,False,False,False,,f,T_foil,3,,1306,jjjjjjhjh,1 (2229).jpg,0.0-14.0-10.0-0.12,1,True,False,0,False,False,True,False,True,True,False,10,9,0,,0,,,2,,,,0,,,,,images/1 (2229).jpg,Dn,Dn,,0,20,0,,jjjjjjhjh,,,initialTest_response,13,20,0,75,24254,0.41,747,image-keyboard-response,1,1,1,"current target, in next trial, from last trial",,,,885
jjjjjjhjh,y7ZRxPU6NHJ7ALCP9XMY,,0,,True,,,2,r,False,False,False,,f,T_foil,3,,1306,jjjjjjhjh,1 (987).jpg,0.0-7.0-10.0-0.8,1,True,False,0,False,False,True,False,True,True,True,3,2,3,,0,,,2,,,,0,,,,,images/1 (987).jpg,Dn,Dn,,0,9,0,,jjjjjjhjh,,,initialTest_response,9,9,9,364,15676,0.27,211,image-keyboard-response,1,1,1,"current target, in next trial, from last trial",,,,885
jjjjjjhjh,y7cOLEnrIKVhBZuOPmal,,0,,,,,2,r,False,False,,,j,T_target,3,,1306,jjjjjjhjh,1 (1928).jpg,0.0-23.0-1.0-0.43,1,True,,0,True,,True,False,,True,False,,10,0,8,0,,,,,,,0,,,,,images/1 (1928).jpg,,Dn,,,17,0,,jjjjjjhjh,,,finalTest,,11,0,392,29351,0.50,1157,image-keyboard-response,,,,"current target, in next trial",,,,885
