parent_document_id,document_id,HaveSeenImages,accumulated_accuracy,all_accumulated_accuracy,anRepeatedItem,browser,browser_version,codeversion,condition,correct,correct_appear1,correct_appear2,correct_response,correct_response_key,current_assignmentTypesWithinList,designversion,fullscreen,height,id,id_picName,internal_node_id,is_changedfullscreen,is_chosenFinal,is_currentObjAppear1,is_finished,is_old,is_studied_appear0_initial,is_studied_appear1_initial,is_studied_appear2_initial,is_tested_appear0_initial,is_tested_appear1_initial,is_tested_appear2_initial,listNum_appear0_initial,listNum_appear1_initial,listNum_appear2_initial,listNum_infinalOrder,listNum_pickedFrom,microphone,mobile,num_CurrObjAppear,os,presPos_digit,question_order,recognition_correct,response,responsesum,rt,session_id,stimulus,stimulusConditionName_nPlusOneTrial,stimulusConditions,stimulus_id,studyPos_appear0_initial,studyPos_appear1_initial,studyPos_appear2_initial,study_id,subject_id,success,sum_currList,task,testPos_appear0_initial,testPos_appear1_initial,testPos_appear2_initial,testPos_final,time_elapsed,timepassed_mins,trial_index,trial_type,type_code_studiedCurr,type_code_testiedCurr,type_code_testiedNext,type_comment,vsync_rate,webaudio,webcam,width
alse,A8IMItW1vt2GqmzHZVGJ,,0,,False,,,2,r,False,False,,,f,T_foil,3,,1728,alse,1 (776).jpg,0.0-10.0-10.0-0.0,0,False,True,0,False,False,False,False,True,True,False,6,6,False,,0,,,1,,,,0,,,,,images/1 (776).jpg,Fn+1,Fn,,0,0,0,,alse,,,initialTest_response,1,1,0,0,15915,0.27,431,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,2562
alse,ADVJsecL5saxinv0Ll5D,,0,,True,,,2,r,False,False,False,,f,T_foil,3,,1728,alse,1 (1886).jpg,0.0-10.0-10.0-0.15,0,True,False,0,False,False,True,False,True,True,True,6,5,6,,0,,,2,,,,0,,,,,images/1 (1886).jpg,Dn,Dn,,0,19,0,,alse,,,initialTest_response,16,19,16,101,16247,0.27,446,image-keyboard-response,1,1,1,"current target, in next trial, from last trial",,,,2562
alse,AEBq5iOYbd1519LUXsVH,,0,,False,,,2,r,False,False,,,j,T_target,3,,1728,alse,1 (81).jpg,0.0-10.0-10.0-0.16,0,True,True,0,False,True,True,False,True,True,False,6,6,False,,0,,,1,,,,0,,,,,images/1 (81).jpg,B,B,,18,18,0,,alse,,,initialTest_response,17,17,0,358,16270,0.27,447,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
alse,AEFrZaTDbHPKPqxFZZx1,,,,,,,2,r,,,,,,,3,,1728,alse,,0.0-10.0-5.0-0.3,0,,,0,,,,,,,,6,,,,,,,,,4,,,,,,,9,,,9,,,,,alse,,53,digitPresentation,,,,,15812,0.26,422,html-keyboard-response,,,,,,,,2562
alse,AETbZx55AtnGpxewj6LY,,0,,False,,,2,r,False,False,,,f,T_foil,3,,1728,alse,1 (2034).jpg,0.0-7.0-10.0-0.0,0,False,True,0,False,False,False,False,True,True,False,3,3,False,,0,,,1,,,,0,,,,,images/1 (2034).jpg,Fn+1,Fn,,0,0,0,,alse,,,initialTest_response,1,1,0,0,12297,0.21,203,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,2562
alse,AOWjl3dfer8dkOgTz8y3,,,,False,,,2,r,,,,,,T_nontarget,3,,1728,alse,1 (104).jpg,0.0-10.0-2.0-0.12,0,False,True,0,,True,True,False,False,False,False,6,6,0,,0,,,1,,,,,,,,,images/1 (104).jpg,A,A,,13,13,0,,alse,,,initial_study,0,0,0,0,15538,0.26,399,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
alse,AdDe9YinawQlWCvghcn7,,0,,False,,,2,r,False,False,,,j,T_target,3,,1728,alse,1 (1027).jpg,0.0-11.0-10.0-0.28,0,True,True,0,False,True,True,False,True,True,False,7,7,False,,0,,,1,,,,0,,,,,images/1 (1027).jpg,B,B,,10,10,0,,alse,,,initialTest_response,29,29,0,300,17715,0.30,535,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
alse,AkN64gIfa5YeK7VaR0aG,,,,False,,,2,r,,,,,,T_target,3,,1728,alse,1 (2114).jpg,0.0-7.0-2.0-0.10,0,True,True,0,,True,True,False,True,True,False,3,3,0,1,0,,,1,,,,,,,,,images/1 (2114).jpg,B,B,,11,11,0,,alse,,,initial_study,27,27,0,37,11895,0.20,169,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
alse,AwIBS9RzcamAFJEAxU4k,,0,,False,,,2,r,False,False,,,j,T_target,3,,1728,alse,1 (591).jpg,0.0-6.0-10.0-0.17,0,True,True,0,False,True,True,False,True,True,False,2,2,False,,0,,,1,,,,0,,,,,images/1 (591).jpg,B,B,,2,2,0,,alse,,,initialTest_response,18,18,0,99,11466,0.19,144,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
alse,B4gTYS0ezPq8ilMsDZhf,,,,True,,,2,r,,,,,,T_target,3,,1728,alse,1 (2355).jpg,0.0-9.0-2.0-0.28,0,True,True,0,,True,True,False,True,True,True,5,5,6,6,0,,,1,,,,,,,,,images/1 (2355).jpg,Dn+1,Dn,,29,29,0,,alse,,,initial_study,24,24,26,289,14523,0.24,339,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
alse,B8PiQxOOFF9xnD33u9t3,,,,,,,2,r,,,,,,,3,,1728,alse,,0.0-8.0-5.0-0.6,0,,,0,,,,,,,,4,,,,,,,,,7,,,,,,,9,,,9,,,,,alse,,50,digitPresentation,,,,,13437,0.23,273,html-keyboard-response,,,,,,,,2562
alse,BCU4OGSy9hz7RAFUIOLi,,0,,False,,,2,r,False,False,,,j,T_target,3,,1728,alse,1 (2394).jpg,0.0-10.0-10.0-0.10,0,True,True,0,False,True,True,False,True,True,False,6,6,False,,0,,,1,,,,0,,,,,images/1 (2394).jpg,B,B,,24,24,0,,alse,,,initialTest_response,11,11,0,474,16137,0.27,441,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
alse,BLqTHTxjWHdm8jTnl6fA,,0,,True,,,2,r,False,False,,,f,T_foil,3,,1728,alse,1 (478).jpg,0.0-8.0-10.0-0.2,0,True,True,0,False,False,False,False,True,True,True,4,4,5,3,0,,,1,,,,0,,,,,images/1 (478).jpg,Fnn+1,Fnn,,0,0,0,,alse,,,initialTest_response,3,3,17,151,13548,0.23,281,image-keyboard-response,0,1,1,"tested only, in next trial",,,,2562
alse,BMcmJB9WRUNPVEexPOpf,,0,,True,,,2,r,False,,False,,f,T_foil,3,,1728,alse,1 (1437).jpg,0.0-11.0-10.0-0.21,0,False,False,0,False,False,True,False,True,False,True,7,6,7,,0,,,2,,,,0,,,,,images/1 (1437).jpg,Cn,Cn,,0,28,0,,alse,,,initialTest_response,22,0,22,0,17565,0.29,528,image-keyboard-response,1,0,1,"studied only, in next trial, from last trial",,,,2562
alse,BPeVALAJ304dLpV0hDZI,,,,False,,,2,r,,,,,,T_nontarget,3,,1728,alse,1 (1555).jpg,0.0-11.0-2.0-0.29,0,True,True,0,,True,True,False,False,False,False,7,7,0,2,0,,,1,,,,,,,,,images/1 (1555).jpg,A,A,,30,30,0,,alse,,,initial_study,0,0,0,89,16934,0.28,492,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
alse,BRR9xwKdQWvF1iZ2jEWx,,,,False,,,2,r,,,,,,T_nontarget,3,,1728,alse,1 (389).jpg,0.0-10.0-2.0-0.28,0,False,True,0,,True,True,False,False,False,False,6,6,0,,0,,,1,,,,,,,,,images/1 (389).jpg,A,A,,29,29,0,,alse,,,initial_study,0,0,0,0,15732,0.26,415,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
alse,BXFINNtxAhdbgfyZLkuB,,,,False,,,2,r,,,,,,T_target,3,,1728,alse,1 (462).jpg,0.0-12.0-2.0-0.14,0,True,True,0,,True,True,False,True,True,False,8,8,0,8,0,,,1,,,,,,,,,images/1 (462).jpg,B,B,,15,15,0,,alse,,,initial_study,7,7,0,377,17942,0.30,553,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
alse,BZzMtIDo7ZmwagYUECiO,,0,,True,,,2,r,False,,False,,f,T_foil,3,,1728,alse,1 (1512).jpg,0.0-10.0-10.0-0.22,0,True,False,0,False,False,True,False,True,False,True,6,5,6,,0,,,2,,,,0,,,,,images/1 (1512).jpg,Cn,Cn,,0,25,0,,alse,,,initialTest_response,23,0,23,193,16405,0.27,453,image-keyboard-response,1,0,1,"studied only, in next trial, from last trial",,,,2562
alse,BaWluD9L7ITA4XSjKqMc,,0,,False,,,2,r,False,False,,,j,T_target,3,,1728,alse,1 (862).jpg,0.0-7.0-10.0-0.14,0,True,True,0,False,True,True,False,True,True,False,3,3,False,,0,,,1,,,,0,,,,,images/1 (862).jpg,B,B,,27,27,0,,alse,,,initialTest_response,15,15,0,2,12609,0.21,217,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
alse,BfHwmNTr6vodWymMI4s9,,,,False,,,2,r,,,,,,T_nontarget,3,,1728,alse,1 (953).jpg,0.0-10.0-2.0-0.8,0,False,True,0,,True,True,False,False,False,False,6,6,0,,0,,,1,,,,,,,,,images/1 (953).jpg,A,A,,9,9,0,,alse,,,initial_study,0,0,0,0,15492,0.26,395,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
alse,BmIhGtXETYk4qSLMBuFc,,,,False,,,2,r,,,,,,T_target,3,,1728,alse,1 (1634).jpg,0.0-11.0-2.0-0.3,0,False,True,0,,True,True,False,True,True,False,7,7,0,,0,,,1,,,,,,,,,images/1 (1634).jpg,B,B,,4,4,0,,alse,,,initial_study,19,19,0,0,16630,0.28,466,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
alse,C0hpWKnPWKPZU5D4rquP,,,,,,,2,r,,,,,,,3,,1728,alse,,0.0-6.0-1.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:60px;"">+</div>",,,,,,,,alse,,,fixation,,,,,10563,0.18,82,html-keyboard-response,,,,,,,,2562
alse,C3cFZQWEUAIRyHsjFoUb,,0,,False,,,2,r,False,False,,,f,T_foil,3,,1728,alse,1 (2208).JPG,0.0-7.0-10.0-0.16,0,True,True,0,False,False,False,False,True,True,False,3,3,False,10,0,,,1,,,,0,,,,,images/1 (2208).JPG,Fn+1,Fn,,0,0,0,,alse,,,initialTest_response,17,17,0,453,12653,0.21,219,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,2562
alse,C72teAVZ9HHpTd77ra87,,,,False,,,2,r,,,,,,T_target,3,,1728,alse,1 (1876).jpg,0.0-6.0-2.0-0.21,0,False,True,0,,True,True,False,True,True,False,2,2,0,,0,,,1,,,,,,,,,images/1 (1876).jpg,B,B,,22,22,0,,alse,,,initial_study,9,9,0,0,10819,0.18,104,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
alse,CGjCJX6jEDxBF6nyBYBc,,0,,True,,,2,r,False,False,,,f,T_foil,3,,1728,alse,1 (642).jpg,0.0-6.0-10.0-0.9,0,False,True,0,False,False,False,False,True,True,True,2,2,3,,0,,,1,,,,0,,,,,images/1 (642).jpg,Fnn+1,Fnn,,0,0,0,,alse,,,initialTest_response,10,10,22,0,11285,0.19,136,image-keyboard-response,0,1,1,"tested only, in next trial",,,,2562
alse,CIDxw6iIAvBAgOPGUJOv,,,,,,,2,r,,,,,,,3,,1728,alse,,0.0-5.0-5.0-0.6,0,,,0,,,,,,,,1,,,,,,,,,7,,,,,,,9,,,9,,,,,alse,,63,digitPresentation,,,,,9769,0.16,45,html-keyboard-response,,,,,,,,2562
alse,CL9fbO6ckXSxQemVm4sn,,,,False,,,2,r,,,,,,T_nontarget,3,,1728,alse,1 (1624).jpg,0.0-8.0-2.0-0.24,0,True,True,0,,True,True,False,False,False,False,4,4,0,1,0,,,1,,,,,,,,,images/1 (1624).jpg,A,A,,25,25,0,,alse,,,initial_study,0,0,0,22,13280,0.22,259,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
alse,COixR7qcfUfywwMBQE53,,0,,True,,,2,r,False,False,,,f,T_foil,3,,1728,alse,1 (54).jpg,0.0-5.0-10.0-0.27,0,False,True,0,False,False,False,False,True,True,True,1,1,2,,0,,,1,,,,0,,,,,images/1 (54).jpg,Fnn+1,Fnn,,0,0,0,,alse,,,initialTest_response,28,28,26,0,10484,0.18,78,image-keyboard-response,0,1,1,"tested only, in next trial",,,,2562
alse,CUHQtZQlLP3BgpJ6bfD7,,,,True,,,2,r,,,,,,T_nontarget,3,,1728,alse,1 (125).jpg,0.0-7.0-2.0-0.17,0,True,True,0,,True,True,False,False,False,True,3,3,4,8,0,,,1,,,,,,,,,images/1 (125).jpg,Cn+1,Cn,,18,18,0,,alse,,,initial_study,0,0,12,363,11988,0.20,176,image-keyboard-response,1,0,1,"studied only, in next trial",,,,2562
alse,CXnqyx1atyAOyfdPtD9x,,0,,False,,,2,r,False,False,,,j,T_target,3,,1728,alse,1 (222).jpg,0.0-8.0-10.0-0.5,0,True,True,0,False,True,True,False,True,True,False,4,4,False,,0,,,1,,,,0,,,,,images/1 (222).jpg,B,B,,4,4,0,,alse,,,initialTest_response,6,6,0,390,13615,0.23,284,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
alse,CeB6XnLQxD1VT0Q8zG5Q,,0,,False,,,2,r,False,False,,,j,T_target,3,,1728,alse,1 (360).jpg,0.0-9.0-10.0-0.21,0,True,True,0,False,True,True,False,True,True,False,5,5,False,,0,,,1,,,,0,,,,,images/1 (360).jpg,B,B,,17,17,0,,alse,,,initialTest_response,22,22,0,32,15178,0.25,376,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
alse,ChR6ByKKAum3kNjhVkTU,,0,,True,,,2,r,False,False,,,j,T_target,3,,1728,alse,1 (1890).jpg,0.0-6.0-10.0-0.10,0,False,True,0,False,True,True,False,True,True,True,2,2,3,,0,,,1,,,,0,,,,,images/1 (1890).jpg,Dn+1,Dn,,30,30,0,,alse,,,initialTest_response,11,11,14,0,11307,0.19,137,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
alse,CjnUxIGJCgOk35I6KqWH,,,,,,,2,r,,,,,,,3,,1728,alse,,0.0-10.0-5.0-0.6,0,,,0,,,,,,,,6,,,,,,,,,7,,,,,,,4,,,4,,,,,alse,,53,digitPresentation,,,,,15848,0.27,425,html-keyboard-response,,,,,,,,2562
alse,CnmqzcbksQxd2Iz8pyKq,,,,False,,,2,r,,,,,,T_target,3,,1728,alse,1 (76).jpg,0.0-9.0-2.0-0.8,0,False,True,0,,True,True,False,True,True,False,5,5,0,,0,,,1,,,,,,,,,images/1 (76).jpg,B,B,,9,9,0,,alse,,,initial_study,30,30,0,0,14293,0.24,319,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
alse,CvyJyn5NiwOOcnDj51UU,,0,,False,,,2,r,False,False,,,f,T_foil,3,,1728,alse,1 (2143).jpg,0.0-5.0-10.0-0.13,0,True,True,0,False,False,False,False,True,True,False,1,1,False,7,0,,,1,,,,0,,,,,images/1 (2143).jpg,Fn+1,Fn,,0,0,0,,alse,,,initialTest_response,14,14,0,343,10155,0.17,64,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,2562
alse,CyZ1c4apc4HhVhTRde3O,,,,False,,,2,r,,,,,,T_target,3,,1728,alse,1 (1586).jpg,0.0-9.0-2.0-0.11,0,True,True,0,,True,True,False,True,True,False,5,5,0,6,0,,,1,,,,,,,,,images/1 (1586).jpg,B,B,,12,12,0,,alse,,,initial_study,15,15,0,288,14327,0.24,322,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
alse,Cz6m9WQkWmfF2fqzuXhJ,,,,,,,2,r,,,,,,,3,,1728,alse,,0.0-12.0-5.0-0.7,0,,,0,,,,,,,,8,,,,,,,,,8,,,,,,,9,,,9,,,,,alse,,57,digitPresentation,,,,,18233,0.31,578,html-keyboard-response,,,,,,,,2562
alse,CzGZSfsnwab8YrnbBDwm,,,,,,,2,r,,,,,,,3,,1728,alse,,0.0-10.0-7.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,<p background:white>INCORRECT!</p>,,,,,,,,alse,,,promptfeedback,,,,,15883,0.27,428,html-keyboard-response,,,,,,,,2562
alse,D2LsbwjkrVKElpxJFzQn,,,,False,,,2,r,,,,,,T_target,3,,1728,alse,1 (2367).jpg,0.0-12.0-2.0-0.11,0,True,True,0,,True,True,False,True,True,False,8,8,0,1,0,,,1,,,,,,,,,images/1 (2367).jpg,B,B,,12,12,0,,alse,,,initial_study,26,26,0,59,17907,0.30,550,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
alse,D35ZUD2j4S1isj4RCH4X,,,,False,,,2,r,,,,,,T_target,3,,1728,alse,1 (360).jpg,0.0-9.0-2.0-0.16,0,True,True,0,,True,True,False,True,True,False,5,5,0,1,0,,,1,,,,,,,,,images/1 (360).jpg,B,B,,17,17,0,,alse,,,initial_study,22,22,0,32,14387,0.24,327,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
alse,D7mlG3PUMuG4XNbhjdGb,,,,False,,,2,r,,,,,,T_nontarget,3,,1728,alse,1 (576).jpg,0.0-12.0-2.0-0.27,0,False,True,0,,True,True,False,False,False,False,8,8,0,,0,,,1,,,,,,,,,images/1 (576).jpg,A,A,,28,28,0,,alse,,,initial_study,0,0,0,0,18097,0.30,566,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
alse,DBzzQqFEQ4AS9ilZBxNv,,0,,False,,,2,r,False,False,,,j,T_target,3,,1728,alse,1 (1672).jpg,0.0-8.0-10.0-0.29,0,False,True,0,False,True,True,False,True,True,False,4,4,False,,0,,,1,,,,0,,,,,images/1 (1672).jpg,B,B,,30,30,0,,alse,,,initialTest_response,30,30,0,0,14154,0.24,308,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
alse,DEPwuzh1dfr6BYCkxBb4,,,,False,,,2,r,,,,,,T_target,3,,1728,alse,1 (1109).jpg,0.0-6.0-2.0-0.2,0,True,True,0,,True,True,False,True,True,False,2,2,0,4,0,,,1,,,,,,,,,images/1 (1109).jpg,B,B,,3,3,0,,alse,,,initial_study,15,15,0,160,10598,0.18,85,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
alse,DHcuJ1CgXyb4EGrpdGIt,,,,False,,,2,r,,,,,,T_nontarget,3,,1728,alse,1 (2012).jpg,0.0-6.0-2.0-0.26,0,False,True,0,,True,True,False,False,False,False,2,2,0,,0,,,1,,,,,,,,,images/1 (2012).jpg,A,A,,27,27,0,,alse,,,initial_study,0,0,0,0,10875,0.18,109,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
alse,DRATWAW00RysbnOQJeIv,,,,False,,,2,r,,,,,,T_nontarget,3,,1728,alse,1 (230).jpg,0.0-10.0-2.0-0.3,0,True,True,0,,True,True,False,False,False,False,6,6,0,4,0,,,1,,,,,,,,,images/1 (230).jpg,A,A,,4,4,0,,alse,,,initial_study,0,0,0,161,15432,0.26,390,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
alse,DVwtsIwvwbMo4owa2vTS,,,,False,,,2,r,,,,,,T_nontarget,3,,1728,alse,1 (1407).jpg,0.0-8.0-2.0-0.21,0,False,True,0,,True,True,False,False,False,False,4,4,0,,0,,,1,,,,,,,,,images/1 (1407).jpg,A,A,,22,22,0,,alse,,,initial_study,0,0,0,0,13246,0.22,256,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
alse,DdGhekaD9EjK4z0mAJ4W,,0,,False,,,2,r,False,False,,,j,T_target,3,,1728,alse,1 (1656).jpg,0.0-10.0-10.0-0.26,0,True,True,0,False,True,True,False,True,True,False,6,6,False,,0,,,1,,,,0,,,,,images/1 (1656).jpg,B,B,,23,23,0,,alse,,,initialTest_response,27,27,0,168,16491,0.28,457,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
alse,DiGyhWtonk1dxKW8wJLl,,0,,True,,,2,r,False,,False,,f,T_foil,3,,1728,alse,1 (1690).jpg,0.0-9.0-10.0-0.28,0,False,False,0,False,False,True,False,True,False,True,5,4,5,,0,,,2,,,,0,,,,,images/1 (1690).jpg,Cn,Cn,,0,6,0,,alse,,,initialTest_response,29,0,29,0,15334,0.26,383,image-keyboard-response,1,0,1,"studied only, in next trial, from last trial",,,,2562
alse,DjinoZB2GC7aP4yR02da,,,,False,,,2,r,,,,,,T_target,3,,1728,alse,1 (1566).jpg,0.0-12.0-2.0-0.8,0,False,True,0,,True,True,False,True,True,False,8,8,0,,0,,,1,,,,,,,,,images/1 (1566).jpg,B,B,,9,9,0,,alse,,,initial_study,8,8,0,0,17873,0.30,547,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
alse,DnBU0KWweXTqQius7Wk7,,0,,False,,,2,r,False,False,,,j,T_target,3,,1728,alse,1 (1594).jpg,0.0-11.0-10.0-0.7,0,False,True,0,False,True,True,False,True,True,False,7,7,False,,0,,,1,,,,0,,,,,images/1 (1594).jpg,B,B,,18,18,0,,alse,,,initialTest_response,8,8,0,0,17255,0.29,514,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
alse,DuzZcUCEATHIeYqeGU7s,,0,,False,,,2,r,False,False,,,j,T_target,3,,1728,alse,1 (2003).jpg,0.0-8.0-10.0-0.7,0,True,True,0,False,True,True,False,True,True,False,4,4,False,,0,,,1,,,,0,,,,,images/1 (2003).jpg,B,B,,29,29,0,,alse,,,initialTest_response,8,8,0,305,13662,0.23,286,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
alse,E4zZXidL3BITov2xu8U5,,,,False,,,2,r,,,,,,T_nontarget,3,,1728,alse,1 (1804).jpg,0.0-8.0-2.0-0.13,0,True,True,0,,True,True,False,False,False,False,4,4,0,8,0,,,1,,,,,,,,,images/1 (1804).jpg,A,A,,14,14,0,,alse,,,initial_study,0,0,0,360,13147,0.22,248,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
alse,E6HnJOabFoaHqyOa3YPp,,,,False,,,2,r,,,,,,T_nontarget,3,,1728,alse,1 (2294).jpg,0.0-5.0-2.0-0.0,0,True,True,0,,True,True,False,False,False,False,1,1,0,1,0,,,1,,,,,,,,,images/1 (2294).jpg,A,A,,1,1,0,,alse,,,initial_study,0,0,0,57,9297,0.16,7,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
alse,ECNn6GHC31cNMMa5mmud,,,,,,,2,r,,,,,,,3,,1728,alse,,0.0-5.0-4.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:60px;"">+</div>",,,,,,,,alse,,,fixation,,,,,9689,0.16,38,html-keyboard-response,,,,,,,,2562
alse,EGxMaeaSbqIYVOtWRVua,,,,True,,,2,r,,,,,,T_target,3,,1728,alse,1 (891).jpg,0.0-6.0-2.0-0.25,0,True,True,0,,True,True,False,True,True,True,2,2,3,4,0,,,1,,,,,,,,,images/1 (891).jpg,Dn+1,Dn,,26,26,0,,alse,,,initial_study,13,13,10,178,10864,0.18,108,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
alse,EI333gwUtZjBWuUjRnd0,,,,,,,2,r,,,,,,,3,,1728,alse,,0.0-6.0-4.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:60px;"">+</div>",,,,,,,,alse,,,fixation,,,,,10933,0.18,114,html-keyboard-response,,,,,,,,2562
alse,EJ166wllvebxofg95Zor,,,,False,,,2,r,,,,,,T_nontarget,3,,1728,alse,1 (922).jpg,0.0-6.0-2.0-0.9,0,True,True,0,,True,True,False,False,False,False,2,2,0,9,0,,,1,,,,,,,,,images/1 (922).jpg,A,A,,10,10,0,,alse,,,initial_study,0,0,0,443,10678,0.18,92,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
alse,EOZk7pAtcveUhf1uVWdM,,0,,True,,,2,r,False,False,False,,f,T_foil,3,,1728,alse,1 (260).jpg,0.0-12.0-10.0-0.4,0,True,False,0,False,False,True,False,True,True,True,8,7,8,,0,,,2,,,,0,,,,,images/1 (260).jpg,Dn,Dn,,0,16,0,,alse,,,initialTest_response,5,16,5,218,18377,0.31,587,image-keyboard-response,1,1,1,"current target, in next trial, from last trial",,,,2562
alse,ESH79SeJVdyi9fKQsjY5,,0,,True,,,2,r,False,,False,,f,T_foil,3,,1728,alse,1 (1704).jpg,0.0-11.0-10.0-0.19,0,True,False,0,False,False,True,False,True,False,True,7,6,7,,0,,,2,,,,0,,,,,images/1 (1704).jpg,Cn,Cn,,0,11,0,,alse,,,initialTest_response,20,0,20,268,17522,0.29,526,image-keyboard-response,1,0,1,"studied only, in next trial, from last trial",,,,2562
alse,EdWJzAh5sPEBvwxvmbv6,,,,,,,2,r,,,,,,,3,,1728,alse,,0.0-5.0-5.0-0.2,0,,,0,,,,,,,,1,,,,,,,,,3,,,,,,,8,,,8,,,,,alse,,63,digitPresentation,,,,,9724,0.16,41,html-keyboard-response,,,,,,,,2562
alse,EjMk19Xg3yiAGopdAIEI,,0,,True,,,2,r,False,False,,,j,T_target,3,,1728,alse,1 (828).jpg,0.0-11.0-10.0-0.0,0,True,True,0,False,True,True,False,True,True,True,7,7,8,,0,,,1,,,,0,,,,,images/1 (828).jpg,Dn+1,Dn,,13,13,0,,alse,,,initialTest_response,1,1,14,155,17106,0.29,507,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
alse,EqBsSCpK5BaznOm902W3,,0,,True,,,2,r,False,False,False,,f,T_foil,3,,1728,alse,1 (54).jpg,0.0-6.0-10.0-0.25,0,False,False,0,False,False,False,False,True,False,True,2,1,2,,0,,,2,,,,0,,,,,images/1 (54).jpg,Fnn,Fnn,,0,0,0,,alse,,,initialTest_response,26,0,26,0,11649,0.20,152,image-keyboard-response,0,1,1,"tested only, in next trial, from last trial",,,,2562
alse,EqhNI1oJrAnlWRHOgzfX,,,,,,,2,r,,,,,,,3,,1728,alse,,0.0-8.0-4.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:60px;"">+</div>",,,,,,,,alse,,,fixation,,,,,13362,0.22,266,html-keyboard-response,,,,,,,,2562
alse,EvTv5wgy8UxaFgNRAIZG,,,,False,,,2,r,,,,,,T_target,3,,1728,alse,1 (152).jpg,0.0-13.0-2.0-0.10,0,True,True,0,,True,True,False,True,True,False,9,9,0,6,0,,,1,,,,,,,,,images/1 (152).jpg,B,B,,11,11,0,,alse,,,initial_study,17,17,0,294,19083,0.32,625,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
alse,F5KmRpzPpuEtvRhMbeyf,,0,,True,,,2,r,False,,False,,f,T_foil,3,,1728,alse,1 (674).jpg,0.0-7.0-10.0-0.29,0,False,False,0,False,False,True,False,True,False,True,3,2,3,,0,,,2,,,,0,,,,,images/1 (674).jpg,Cn,Cn,,0,20,0,,alse,,,initialTest_response,30,0,30,0,12952,0.22,232,image-keyboard-response,1,0,1,"studied only, in next trial, from last trial",,,,2562
alse,FF8cYgX8gE2ZZPzfkduP,,,,False,,,2,r,,,,,,T_target,3,,1728,alse,1 (646).jpg,0.0-13.0-2.0-0.21,0,False,True,0,,True,True,False,True,True,False,9,9,0,,0,,,1,,,,,,,,,images/1 (646).jpg,B,B,,22,22,0,,alse,,,initial_study,19,19,0,0,19213,0.32,636,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
alse,FO1T7oIwReRnFphrtStm,,,,False,,,2,r,,,,,,T_nontarget,3,,1728,alse,1 (1200).jpg,0.0-13.0-2.0-0.23,0,False,True,0,,True,True,False,False,False,False,9,9,0,,0,,,1,,,,,,,,,images/1 (1200).jpg,A,A,,24,24,0,,alse,,,initial_study,0,0,0,0,19237,0.32,638,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
